cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
2,['10005133CompletetheZombiesandMonstersSkill:100.0'],"['09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10901611participate2times:100.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13301611participate12times:100.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '14507011readslidesfor75%oflectures:0.0', '12800411gettwelvepoints:200.0']","['02500922AttendedQuiz:650.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:325.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:375.0', '15000922AttendedQuiz:300.0', '15400922AttendedQuiz:550.0']",[],"['Skill Tree1', 'Participation Forum6', 'Labs Forum3', 'Bugs Forum1']",['09604833Completethe3DGIFSkill:100.0'],"['07503011topgradeinallgradedclasses:0.0', '08103711createdownvideo(singleshoot):150.0', '15507011readalllecturesslides:0.0', '16301111participatedinthequest:1000.0', '10505511maketwentyposts:0.0']",['15700922AttendedQuiz:150.0'],[]
1,"['09905033CompletetheTextArtSkill:100.0', '10205233CompletetheeBookSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '11705811reachleveltwo:0.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '13500611getfourteenpoints:300.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04001811betherefor75%oflectures:75.0']","['02500922AttendedQuiz:300.0', '03400922AttendedQuiz:750.0', '04400922AttendedQuiz:0.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:525.0']",['00000000InitialBonus:500.0'],"['Skill Tree6', 'Labs Forum5', 'Questions1']",[],"['15507011readalllecturesslides:0.0', '08103711createdownvideo(singleshoot):150.0']",['15700922AttendedQuiz:300.0'],[]
1,"['09905033CompletetheTextArtSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '12000611getfourpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '12100611geteightpoints:300.0', '03502011betherefor50%oflabs:50.0', '02801811betherefor50%oflectures:75.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0']","['02500922AttendedQuiz:50.0', '03400922AttendedQuiz:200.0', '04400922AttendedQuiz:0.0', '06300922AttendedQuiz:225.0', '07100922AttendedQuiz:150.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:150.0']",[],"['Skill Tree5', 'Labs Forum4']",[],"['08103711createdownvideo(singleshoot):150.0', '04001811betherefor75%oflectures:75.0']",['15700922AttendedQuiz:300.0'],[]
1,"['09905033CompletetheTextArtSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '02801811betherefor50%oflectures:75.0', '04302011betherefor75%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0']","['02500922AttendedQuiz:0.0', '03400922AttendedQuiz:225.0', '04400922AttendedQuiz:250.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:375.0', '15000922AttendedQuiz:300.0', '15400922AttendedQuiz:200.0']",[],"['Skill Tree2', 'Labs Forum3']",[],"['08103711createdownvideo(singleshoot):150.0', '04001811betherefor75%oflectures:75.0', '15507011readalllecturesslides:0.0']",['15700922AttendedQuiz:450.0'],[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '14402311beontimefor50%oflectures:50.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0']","['02500922AttendedQuiz:350.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:50.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:750.0']",[],"['Labs Forum4', 'Questions1']","['09604833Completethe3DGIFSkill:100.0', '10805733CompletethereMIDISkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '10205233CompletetheeBookSkill:100.0', '12906333CompletethePodcastSkill:400.0', '09504733CompletetheAlienInvasionSkill:100.0']","['08103711createdownvideo(singleshoot):150.0', '04001811betherefor75%oflectures:75.0', '10705611getfourpostsoffourpoints:150.0', '11705811reachleveltwo:0.0', '11205611getsixpostsoffourpoints:150.0']",['15700922AttendedQuiz:400.0'],[]
1,['09905033CompletetheTextArtSkill:100.0'],"['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '12100611geteightpoints:300.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '09804911respondtofirstquestionnaire:50.0']","['02500922AttendedQuiz:350.0', '03400922AttendedQuiz:400.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:525.0', '07100922AttendedQuiz:375.0', '15400922AttendedQuiz:600.0']",[],"['Skill Tree1', 'Labs Forum2', 'Participation Forum1']",['10805733CompletethereMIDISkill:100.0'],"['08203711createdownvideo,relevantedits:150.0', '02801811betherefor50%oflectures:75.0', '10705611getfourpostsoffourpoints:150.0', '16301111participatedinthequest:1000.0', '15204911respondtofirsttwoquestionnaires:50.0']",['15700922AttendedQuiz:600.0'],[]
1,"['09905033CompletetheTextArtSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '12100611geteightpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '10901611participate2times:100.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0']","['02500922AttendedQuiz:600.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:250.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:525.0', '15000922AttendedQuiz:600.0', '15400922AttendedQuiz:400.0']",[],"['Skill Tree2', 'Labs Forum3']","['09604833Completethe3DGIFSkill:100.0', '13206633CompletetheLivingPageSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['07503011topgradeinallgradedclasses:0.0', '08203711createdownvideo,relevantedits:150.0', '11705811reachleveltwo:0.0', '10705611getfourpostsoffourpoints:150.0', '01100811performonetask:100.0']",['15700922AttendedQuiz:350.0'],[]
2,"['09604833Completethe3DGIFSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '12606233CompletetheReporterSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '13106533CompletethereTrailerSkill:400.0', '13006433CompletetheLoopingGIFSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '10901611participate2times:100.0', '12000611getfourpoints:300.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10100411getfourpoints:200.0', '12100611geteightpoints:300.0', '10505511maketwentyposts:0.0', '11300411geteightpoints:200.0', '10705611getfourpostsoffourpoints:150.0', '12701611participate6times:100.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '10605511makethirtyposts:0.0', '11705811reachleveltwo:0.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '12800411gettwelvepoints:200.0', '09700111getfourpoints:50.0', '14507011readslidesfor75%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0']","['02500922AttendedQuiz:750.0', '03400922AttendedQuiz:525.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:600.0']",[],"['Skill Tree8', 'Participation Forum6', 'Bugs Forum4', 'Labs Forum2', 'Questions2']","['14307133CompletetheStopMotionSkill:700.0', '16207533CompletetheLipSyncSkill:900.0']","['15507011readalllecturesslides:0.0', '08203711createdownvideo,relevantedits:150.0', '11405511makefiftyposts:0.0', '14005811reachlevelthree:0.0', '16105811reachlevelfour:0.0', '16301111participatedinthequest:1000.0', '01100811performonetask:100.0', '16807711threeentries:50.0']",['15700922AttendedQuiz:150.0'],[]
2,"['10805733CompletethereMIDISkill:100.0', '09604833Completethe3DGIFSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10100411getfourpoints:200.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '10705611getfourpostsoffourpoints:150.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '14703011topgradeinsixgradedclasses:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '12206111getfourpoints:50.0', '04001811betherefor75%oflectures:75.0', '11300411geteightpoints:200.0']","['02500922AttendedQuiz:600.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:750.0']",[],"['Skill Tree2', 'Participation Forum5', 'Labs Forum4', 'Questions5']","['10205233CompletetheeBookSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '12906333CompletethePodcastSkill:400.0', '11805933CompletetheMoviePosterSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0']","['15507011readalllecturesslides:0.0', '08203711createdownvideo,relevantedits:150.0', '16301111participatedinthequest:1000.0', '11205611getsixpostsoffourpoints:150.0', '11705811reachleveltwo:0.0', '14005811reachlevelthree:0.0']",['15700922AttendedQuiz:150.0'],[]
3,"['10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '13606733CompletetheCourseImageSkill:400.0', '09905033CompletetheTextArtSkill:100.0', '11906033CompletethePublicistSkill:400.0', '13206633CompletetheLivingPageSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '11705811reachleveltwo:0.0', '10705611getfourpostsoffourpoints:150.0', '11205611getsixpostsoffourpoints:150.0', '10505511maketwentyposts:0.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '14607211topgradeinfourquizzes:0.0', '10901611participate2times:100.0', '14703011topgradeinsixgradedclasses:0.0', '14005811reachlevelthree:0.0']","['01500922AttendedQuiz:375.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:375.0', '04400922AttendedQuiz:750.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree33', 'Bugs Forum11', 'Labs Forum12']","['14807333CompletetheIlluminatorSkill:700.0', '10805733CompletethereMIDISkill:100.0']","['15204911respondtofirsttwoquestionnaires:50.0', '04001811betherefor75%oflectures:75.0', '07302011bethereforallofthelabs:50.0', '08003711remixedvideo:150.0', '01300811performtwotasks:100.0', '12505611gettwelvepostsoffourpoints:150.0']","['15400922AttendedQuiz:525.0', '15700922AttendedQuiz:450.0']",[]
0,[],[],[],['00000000InitialBonus:500.0'],[],[],[],[],[]
1,[],"['00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:600.0', '04400922AttendedQuiz:525.0', '15000922AttendedQuiz:750.0']",['00000000InitialBonus:500.0'],"['Participation Forum1', 'Labs Forum1']",[],['09804911respondtofirstquestionnaire:50.0'],[],[]
1,"['10005133CompletetheZombiesandMonstersSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '10805733CompletethereMIDISkill:100.0', '10205233CompletetheeBookSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '11205611getsixpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '10405411getfourpoints:100.0']","['01500922AttendedQuiz:225.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:150.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:550.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree16', 'Participation Forum7', 'Labs Forum5', 'Questions1', 'Social forum2']",['12606233CompletetheReporterSkill:100.0'],"['14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:450.0']",[]
0,[],['00700511sugestanewsubjectforyourpresentation:350.0'],[],[],[],[],[],[],[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '10901611participate2times:100.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:0.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:300.0']",[],"['Skill Tree2', 'Labs Forum2']",[],"['15204911respondtofirsttwoquestionnaires:50.0', '07302011bethereforallofthelabs:50.0', '02801811betherefor50%oflectures:75.0', '01100811performonetask:100.0', '08103711createdownvideo(singleshoot):150.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:300.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '10805733CompletethereMIDISkill:100.0', '11805933CompletetheMoviePosterSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '11705811reachleveltwo:0.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '10901611participate2times:100.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:150.0', '03400922AttendedQuiz:350.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree16', 'Labs Forum6']","['11906033CompletethePublicistSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['15204911respondtofirsttwoquestionnaires:50.0', '02801811betherefor50%oflectures:75.0', '07903611Havethehighestgradeinthelabs:80.0', '08203711createdownvideo,relevantedits:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:0.0']",[]
1,"['09504733CompletetheAlienInvasionSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '14703011topgradeinsixgradedclasses:0.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:700.0', '04400922AttendedQuiz:225.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:525.0', '15000922AttendedQuiz:600.0']",[],"['Skill Tree8', 'Participation Forum6', 'Labs Forum6', 'Bugs Forum4', 'Social forum1']","['11906033CompletethePublicistSkill:400.0', '11805933CompletetheMoviePosterSkill:400.0', '09905033CompletetheTextArtSkill:100.0', '12606233CompletetheReporterSkill:100.0', '13006433CompletetheLoopingGIFSkill:400.0']","['11705811reachleveltwo:0.0', '14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '07302011bethereforallofthelabs:50.0', '01100811performonetask:100.0', '08704011Havethehighestgradeinthepresentations:80.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0']",['15400922AttendedQuiz:300.0'],[]
1,[],"['00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:450.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:300.0']",[],['Labs Forum1'],['09905033CompletetheTextArtSkill:100.0'],"['14507011readslidesfor75%oflectures:0.0', '11705811reachleveltwo:0.0']","['15400922AttendedQuiz:0.0', '15700922AttendedQuiz:600.0']",[]
2,"['10205233CompletetheeBookSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '10805733CompletethereMIDISkill:100.0', '12906333CompletethePodcastSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '09700111getfourpoints:50.0', '11705811reachleveltwo:0.0', '13803011topgradeinfourgradedclasses:0.0', '10705611getfourpostsoffourpoints:150.0', '10901611participate2times:100.0', '03502011betherefor50%oflabs:50.0', '14207011readslidesfor50%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '11205611getsixpostsoffourpoints:150.0', '14703011topgradeinsixgradedclasses:0.0']","['01500922AttendedQuiz:75.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:750.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree40', 'Participation Forum4', 'Labs Forum13', 'Bugs Forum3', 'Social forum1']","['13106533CompletethereTrailerSkill:400.0', '14106933CompletetheFakeSpeechSkill:700.0', '18708033CompletetheCartoonistSkill:700.0']","['14005811reachlevelthree:0.0', '15204911respondtofirsttwoquestionnaires:50.0', '14507011readslidesfor75%oflectures:0.0', '07302011bethereforallofthelabs:50.0', '08203711createdownvideo,relevantedits:150.0', '04001811betherefor75%oflectures:75.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:375.0']",[]
1,"['09604833Completethe3DGIFSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '10901611participate2times:100.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13500611getfourteenpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '10705611getfourpostsoffourpoints:150.0', '14703011topgradeinsixgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0']","['01500922AttendedQuiz:300.0', '02500922AttendedQuiz:150.0', '03400922AttendedQuiz:350.0', '06300922AttendedQuiz:150.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree7', 'Participation Forum2', 'Labs Forum8']",[],"['12701611participate6times:100.0', '15204911respondtofirsttwoquestionnaires:50.0', '04302011betherefor75%oflabs:50.0', '08003711remixedvideo:150.0', '02801811betherefor50%oflectures:75.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:150.0', '15700922AttendedQuiz:600.0']",[]
3,"['09905033CompletetheTextArtSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '10205233CompletetheeBookSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '11906033CompletethePublicistSkill:400.0', '11805933CompletetheMoviePosterSkill:400.0', '13206633CompletetheLivingPageSkill:400.0']","['12000611getfourpoints:300.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '13500611getfourteenpoints:300.0', '09804911respondtofirstquestionnaire:50.0', '11705811reachleveltwo:0.0', '02801811betherefor50%oflectures:75.0', '14207011readslidesfor50%oflectures:0.0', '14703011topgradeinsixgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:675.0', '02500922AttendedQuiz:150.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:750.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:750.0']",[],"['Skill Tree23', 'Labs Forum4']","['14807333CompletetheIlluminatorSkill:700.0', '13006433CompletetheLoopingGIFSkill:400.0']","['15204911respondtofirsttwoquestionnaires:50.0', '14005811reachlevelthree:0.0', '08003711remixedvideo:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:450.0', '15700922AttendedQuiz:750.0']",[]
3,"['09905033CompletetheTextArtSkill:100.0', '10205233CompletetheeBookSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '11906033CompletethePublicistSkill:400.0', '10805733CompletethereMIDISkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '11705811reachleveltwo:0.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '02801811betherefor50%oflectures:75.0', '14005811reachlevelthree:0.0', '14207011readslidesfor50%oflectures:0.0', '10705611getfourpostsoffourpoints:150.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:650.0', '04400922AttendedQuiz:750.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:750.0', '15000922AttendedQuiz:600.0']",[],"['Skill Tree35', 'Participation Forum3', 'Questions1', 'Labs Forum7']",['12906333CompletethePodcastSkill:400.0'],"['04001811betherefor75%oflectures:75.0', '07302011bethereforallofthelabs:50.0', '08003711remixedvideo:150.0', '11205611getsixpostsoffourpoints:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:300.0', '15700922AttendedQuiz:300.0']",[]
2,[],"['00700511sugestanewsubjectforyourpresentation:350.0', '09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '03502011betherefor50%oflabs:50.0', '13803011topgradeinfourgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:150.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:650.0', '15000922AttendedQuiz:600.0']",[],"['Skill Tree2', 'Labs Forum5']",[],"['15204911respondtofirsttwoquestionnaires:50.0', '02801811betherefor50%oflectures:75.0', '08203711createdownvideo,relevantedits:150.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:375.0', '15700922AttendedQuiz:600.0']",[]
1,['10305333CompletetheCourseLogoSkill:100.0'],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10901611participate2times:100.0', '12701611participate6times:100.0', '13803011topgradeinfourgradedclasses:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:525.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:525.0', '04400922AttendedQuiz:675.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:525.0', '15000922AttendedQuiz:225.0']",[],"['Skill Tree1', 'Questions1', 'Labs Forum2', 'Bugs Forum6']",[],"['15204911respondtofirsttwoquestionnaires:50.0', '08003711remixedvideo:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:150.0', '15700922AttendedQuiz:300.0']",[]
2,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '03502011betherefor50%oflabs:50.0', '13803011topgradeinfourgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['01500922AttendedQuiz:150.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:750.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:675.0']",[],['Labs Forum3'],['09604833Completethe3DGIFSkill:100.0'],"['15204911respondtofirsttwoquestionnaires:50.0', '02801811betherefor50%oflectures:75.0', '08203711createdownvideo,relevantedits:150.0', '01300811performtwotasks:100.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:600.0']",[]
